-0.14923125E-06  0.11830760E+01  0.88274633E-09
-0.19008118E-07  0.80834148E-08  0.10999994E+01
 0.76845208E+00  0.14721546E-04  0.35011387E-08
-0.14920044E-06  0.11830735E+01 -0.10585990E-09
-0.19008239E-07  0.48610313E-08  0.11000005E+01
 0.76845128E+00  0.14538594E-04  0.55700240E-08
-0.15476515E-06  0.11830760E+01  0.88223432E-09
-0.10370186E-08 -0.22207066E-08  0.10999994E+01
 0.76845208E+00  0.14721825E-04  0.34990680E-08
-0.15473463E-06  0.11830735E+01 -0.10615270E-09
-0.10371387E-08 -0.91126378E-09  0.11000005E+01
 0.76845404E+00 -0.15005290E-04  0.26514990E-08
-0.67990574E-07  0.11830695E+01 -0.22592043E-08
-0.23053733E-08  0.39191955E-08  0.10999994E+01
 0.76845490E+00 -0.15184223E-04  0.25136360E-08
-0.68024649E-07  0.11830669E+01 -0.36402888E-08
-0.23053986E-08  0.48981071E-09  0.11000006E+01
 0.76845404E+00 -0.15005311E-04  0.26519900E-08
-0.75722059E-07  0.11830695E+01 -0.22593843E-08
-0.65643396E-08  0.48130042E-09  0.10999994E+01
 0.76845490E+00 -0.15184412E-04  0.25141533E-08
-0.75756137E-07  0.11830669E+01 -0.36402329E-08
-0.65643501E-08  0.15184440E-08  0.11000006E+01
 0.76845405E+00  0.15049982E-04  0.26506276E-08
-0.16533642E-07  0.11830695E+01 -0.60085136E-09
-0.19389150E-07  0.24008430E-08  0.10999994E+01
 0.76845490E+00  0.15230160E-04  0.23976475E-08
-0.16500866E-07  0.11830669E+01 -0.96459370E-09
-0.19389171E-07 -0.10286241E-08  0.11000006E+01
 0.76845405E+00  0.15049661E-04  0.26484900E-08
-0.18569208E-07  0.11830695E+01 -0.60097958E-09
-0.14665583E-08 -0.80822489E-10  0.10999994E+01
 0.76845490E+00  0.15229563E-04  0.23954835E-08
-0.18536460E-07  0.11830669E+01 -0.96448455E-09
-0.14665785E-08  0.95624976E-09  0.11000006E+01
 0.76845711E+00 -0.15537151E-04  0.23917254E-08
-0.27246476E-07  0.11830625E+01 -0.43341607E-08
-0.58531145E-08 -0.10024991E-08  0.10999994E+01
 0.76845802E+00 -0.15731329E-04  0.21953091E-08
-0.27280768E-07  0.11830598E+01 -0.48488238E-08
-0.58531381E-08 -0.22933594E-08  0.11000006E+01
 0.76845711E+00 -0.15537216E-04  0.23914577E-08
-0.30127580E-07  0.11830626E+01 -0.43340169E-08
-0.35416240E-08  0.16071495E-08  0.10999994E+01
 0.76845801E+00 -0.15730935E-04  0.21950480E-08
-0.30161826E-07  0.11830598E+01 -0.48486165E-08
-0.35416404E-08  0.13693481E-08  0.11000006E+01
 0.76845710E+00  0.15578871E-04  0.23827534E-08
-0.47724442E-08  0.11830626E+01 -0.11528259E-08
-0.11985486E-07 -0.22511168E-08  0.10999994E+01
 0.76845800E+00  0.15764935E-04  0.25973743E-08
-0.47367850E-08  0.11830598E+01 -0.13034232E-08
-0.11985482E-07 -0.35420087E-08  0.11000007E+01
 0.76845710E+00  0.15578504E-04  0.23818417E-08
-0.56152380E-08  0.11830626E+01 -0.11526445E-08
-0.47668846E-08  0.10254878E-08  0.10999994E+01
 0.76845800E+00  0.15764985E-04  0.25964560E-08
-0.55795429E-08  0.11830598E+01 -0.13031773E-08
-0.47668770E-08  0.78765440E-09  0.11000007E+01
 0.76846039E+00 -0.16113381E-04  0.20867888E-08
-0.15649659E-06  0.11830552E+01 -0.59440425E-08
-0.54580104E-08 -0.31758187E-08  0.10999993E+01
 0.76846135E+00 -0.16329399E-04  0.19868036E-08
-0.15653885E-06  0.11830522E+01 -0.84215923E-08
-0.54580281E-08 -0.42161397E-08  0.11000007E+01
 0.76846039E+00 -0.16112506E-04  0.20865905E-08
-0.17036752E-06  0.11830552E+01 -0.59437816E-08
-0.36674968E-08  0.13364012E-08  0.10999993E+01
 0.76846135E+00 -0.16327566E-04  0.19866132E-08
-0.17040967E-06  0.11830523E+01 -0.84212541E-08
-0.36675065E-08  0.14663085E-08  0.11000007E+01
 0.76846035E+00  0.16129479E-04  0.29551763E-08
-0.37454028E-07  0.11830552E+01 -0.16102828E-08
-0.10152183E-07 -0.42685762E-08  0.10999993E+01
 0.76846131E+00  0.16314165E-04  0.37186263E-08
-0.37416355E-07  0.11830523E+01 -0.22980686E-08
-0.10152146E-07 -0.53090350E-08  0.11000007E+01
 0.76846035E+00  0.16130175E-04  0.29542581E-08
-0.41304409E-07  0.11830552E+01 -0.16099854E-08
-0.31196891E-08  0.86111570E-09  0.10999993E+01
 0.76846131E+00  0.16315624E-04  0.37177003E-08
-0.41266671E-07  0.11830523E+01 -0.22976927E-08
-0.31196485E-08  0.99088944E-09  0.11000007E+01
 0.76845119E+00 -0.14530939E-04  0.24681587E-08
-0.57982207E-06  0.11830761E+01 -0.34756300E-08
-0.77113813E-08 -0.32838660E-08  0.10999995E+01
 0.76845199E+00 -0.14681745E-04  0.19856773E-08
-0.57984985E-06  0.11830736E+01 -0.26035267E-08
-0.77114085E-08 -0.14065376E-08  0.11000006E+01
 0.76845119E+00 -0.14532662E-04  0.24675497E-08
-0.57493993E-06  0.11830761E+01 -0.34752972E-08
-0.21907851E-08  0.33136749E-08  0.10999995E+01
 0.76845198E+00 -0.14681684E-04  0.19850516E-08
-0.57496757E-06  0.11830736E+01 -0.26033383E-08
-0.21908184E-08  0.22108969E-08  0.11000006E+01
 0.76845128E+00  0.14539260E-04  0.81594961E-09
-0.15642452E-06  0.11830760E+01 -0.87006711E-09
 0.19361111E-08 -0.36881792E-08  0.10999994E+01
 0.76845207E+00  0.14721977E-04  0.19413482E-08
-0.15639404E-06  0.11830735E+01 -0.69126588E-09
 0.19361676E-08 -0.18108135E-08  0.11000006E+01
 0.76845128E+00  0.14537544E-04  0.81706564E-09
-0.15542411E-06  0.11830760E+01 -0.86975413E-09
-0.79115355E-08  0.26065292E-08  0.10999994E+01
 0.76845208E+00  0.14722116E-04  0.19424809E-08
-0.15539347E-06  0.11830735E+01 -0.69109777E-09
-0.79114775E-08  0.15037949E-08  0.11000005E+01
 0.76845404E+00 -0.15005133E-04  0.17832565E-08
-0.76761432E-07  0.11830695E+01 -0.19644733E-08
-0.65210337E-08 -0.15309470E-09  0.10999994E+01
 0.76845490E+00 -0.15184350E-04  0.17130471E-08
-0.76795519E-07  0.11830669E+01 -0.10906600E-08
-0.65210371E-08  0.16199492E-08  0.11000006E+01
 0.76845404E+00 -0.15004624E-04  0.17827407E-08
-0.71869568E-07  0.11830695E+01 -0.19643842E-08
-0.21436229E-08  0.15516347E-08  0.10999994E+01
 0.76845490E+00 -0.15183992E-04  0.17125170E-08
-0.71903674E-07  0.11830669E+01 -0.10907008E-08
-0.21436322E-08  0.86907114E-09  0.11000006E+01
 0.76845405E+00  0.15049641E-04  0.22690559E-08
-0.18827073E-07  0.11830695E+01 -0.53876565E-09
 0.22330436E-08 -0.45326430E-09  0.10999994E+01
 0.76845490E+00  0.15229409E-04  0.20390886E-08
-0.18794338E-07  0.11830669E+01 -0.30093476E-09
 0.22330256E-08  0.13198190E-08  0.11000006E+01
 0.76845405E+00  0.15049906E-04  0.22699860E-08
-0.17496009E-07  0.11830695E+01 -0.53868984E-09
-0.55819926E-08  0.10108885E-08  0.10999994E+01
 0.76845490E+00  0.15229587E-04  0.20400332E-08
-0.17463279E-07  0.11830669E+01 -0.30098926E-09
-0.55820090E-08  0.32835909E-09  0.11000006E+01
 0.76845711E+00 -0.15537145E-04  0.16593902E-08
-0.30983479E-07  0.11830626E+01 -0.73534713E-09
-0.29666535E-08  0.20917998E-08  0.10999993E+01
 0.76845801E+00 -0.15730745E-04  0.15841491E-08
-0.31017712E-07  0.11830598E+01 -0.63839881E-09
-0.29666605E-08  0.22611228E-08  0.11000006E+01
 0.76845711E+00 -0.15536888E-04  0.16594724E-08
-0.30440732E-07  0.11830626E+01 -0.73541802E-09
-0.37071835E-08  0.80688062E-09  0.10999993E+01
 0.76845801E+00 -0.15730620E-04  0.15842315E-08
-0.30474978E-07  0.11830598E+01 -0.63846806E-09
-0.37071912E-08  0.10355667E-08  0.11000006E+01
 0.76845710E+00  0.15578411E-04  0.18839919E-08
-0.58627228E-08  0.11830626E+01 -0.20299881E-09
-0.22623331E-08  0.17258287E-08  0.10999994E+01
 0.76845800E+00  0.15764998E-04  0.16887330E-08
-0.58270188E-08  0.11830598E+01 -0.17322191E-09
-0.22623478E-08  0.18951523E-08  0.11000007E+01
 0.76845710E+00  0.15578523E-04  0.18840485E-08
-0.56960702E-08  0.11830626E+01 -0.20307408E-09
-0.26382968E-08  0.36277281E-09  0.10999994E+01
 0.76845800E+00  0.15764983E-04  0.16887893E-08
-0.56603774E-08  0.11830598E+01 -0.17329567E-09
-0.26383121E-08  0.59145915E-09  0.11000007E+01
 0.76846039E+00 -0.16112220E-04  0.14951590E-08
-0.17376781E-06  0.11830552E+01 -0.30340831E-09
-0.30305685E-08  0.24494631E-08  0.10999993E+01
 0.76846134E+00 -0.16327138E-04  0.13272265E-08
-0.17380994E-06  0.11830523E+01  0.51485172E-09
-0.30305805E-08  0.27852829E-08  0.11000007E+01
 0.76846039E+00 -0.16112315E-04  0.14951556E-08
-0.16918665E-06  0.11830552E+01 -0.30349315E-09
-0.30808693E-08  0.97925329E-09  0.10999993E+01
 0.76846134E+00 -0.16327804E-04  0.13272192E-08
-0.16922884E-06  0.11830523E+01  0.51472810E-09
-0.30808842E-08  0.70808563E-09  0.11000007E+01
 0.76846035E+00  0.16130271E-04  0.13716027E-08
-0.42233509E-07  0.11830552E+01 -0.76533725E-10
-0.15794215E-08  0.21268283E-08  0.10999993E+01
 0.76846131E+00  0.16315812E-04  0.70065386E-09
-0.42195764E-07  0.11830523E+01  0.15783791E-09
-0.15794646E-08  0.24626832E-08  0.11000007E+01
 0.76846035E+00  0.16129838E-04  0.13719671E-08
-0.40921475E-07  0.11830552E+01 -0.76630581E-10
-0.44035746E-08  0.45545195E-09  0.10999993E+01
 0.76846131E+00  0.16314867E-04  0.70102229E-09
-0.40883777E-07  0.11830523E+01  0.15770192E-09
-0.44036184E-08  0.18431768E-09  0.11000007E+01
 0.76845119E+00 -0.14532828E-04  0.71549954E-09
-0.57407375E-06  0.11830761E+01  0.15413948E-08
-0.95597975E-09  0.40940838E-08  0.10999995E+01
 0.76845198E+00 -0.14681602E-04  0.95635686E-09
-0.57410136E-06  0.11830736E+01  0.10919887E-08
-0.95597297E-09  0.26853929E-08  0.11000006E+01
 0.76845119E+00 -0.14531557E-04  0.71572492E-09
-0.57658944E-06  0.11830761E+01  0.15411704E-08
-0.31027608E-08 -0.37054694E-09  0.10999995E+01
 0.76845198E+00 -0.14681439E-04  0.95659426E-09
-0.57661714E-06  0.11830736E+01  0.10918686E-08
-0.31027477E-08  0.36491223E-09  0.11000006E+01
 0.76845128E+00  0.14537353E-04  0.19284309E-08
-0.15523477E-06  0.11830760E+01  0.37003163E-09
-0.82633379E-08  0.34489579E-08  0.10999994E+01
 0.76845208E+00  0.14722184E-04  0.11663566E-08
-0.15520411E-06  0.11830735E+01  0.28365552E-09
-0.82633829E-08  0.20402451E-08  0.11000005E+01
 0.76845128E+00  0.14538549E-04  0.19274132E-08
-0.15571789E-06  0.11830760E+01  0.36983371E-09
 0.62299758E-09 -0.54400865E-09  0.10999994E+01
 0.76845207E+00  0.14722234E-04  0.11653269E-08
-0.15568733E-06  0.11830735E+01  0.28356258E-09
 0.62295337E-09  0.19142465E-09  0.11000005E+01
 0.76845404E+00 -0.15004455E-04  0.10194996E-08
-0.71661119E-07  0.11830695E+01  0.64489834E-09
-0.10924985E-08  0.17849506E-08  0.10999994E+01
 0.76845490E+00 -0.15183794E-04  0.95109852E-09
-0.71695223E-07  0.11830669E+01 -0.12716578E-09
-0.10925082E-08  0.71291324E-09  0.11000006E+01
 0.76845404E+00 -0.15004500E-04  0.10196738E-08
-0.75983491E-07  0.11830695E+01  0.64484263E-09
-0.25980690E-08  0.71808939E-09  0.10999994E+01
 0.76845490E+00 -0.15183610E-04  0.95128081E-09
-0.76017569E-07  0.11830669E+01 -0.12714806E-09
-0.25980742E-08  0.10373184E-08  0.11000006E+01
 0.76845405E+00  0.15050020E-04  0.94334058E-09
-0.17444758E-07  0.11830695E+01  0.17416121E-09
-0.64644927E-08  0.12561197E-08  0.10999994E+01
 0.76845490E+00  0.15229731E-04  0.10966502E-08
-0.17412026E-07  0.11830669E+01 -0.38625846E-10
-0.64644868E-08  0.18404417E-09  0.11000006E+01
 0.76845405E+00  0.15050064E-04  0.94269537E-09
-0.18635805E-07  0.11830695E+01  0.17412030E-09
-0.10602903E-08  0.46209865E-09  0.10999994E+01
 0.76845490E+00  0.15229948E-04  0.10959968E-08
-0.18603059E-07  0.11830669E+01 -0.38592896E-10
-0.10602842E-08  0.78129280E-09  0.11000006E+01
 0.76845711E+00 -0.15536704E-04  0.90410685E-09
-0.30348836E-07  0.11830626E+01 -0.42882098E-09
-0.32061789E-08  0.49642139E-09  0.10999993E+01
 0.76845801E+00 -0.15730504E-04  0.84340343E-09
-0.30383087E-07  0.11830598E+01 -0.48091577E-09
-0.32061858E-08  0.59205094E-09  0.11000006E+01
 0.76845711E+00 -0.15536458E-04  0.90385013E-09
-0.30640518E-07  0.11830626E+01 -0.42879691E-09
-0.10967623E-08  0.93319263E-09  0.10999993E+01
 0.76845801E+00 -0.15730312E-04  0.84314414E-09
-0.30674774E-07  0.11830598E+01 -0.48091520E-09
-0.10967684E-08  0.60591491E-09  0.11000006E+01
 0.76845710E+00  0.15578622E-04  0.11126925E-08
-0.56602420E-08  0.11830626E+01 -0.12099213E-09
-0.27617709E-08  0.78745261E-10  0.10999994E+01
 0.76845800E+00  0.15765014E-04  0.10044048E-08
-0.56245553E-08  0.11830598E+01 -0.13327123E-09
-0.27617808E-08  0.17436893E-09  0.11000007E+01
 0.76845709E+00  0.15578779E-04  0.11126821E-08
-0.57290102E-08  0.11830626E+01 -0.12095966E-09
-0.27230260E-08  0.66585325E-09  0.10999994E+01
 0.76845800E+00  0.15765112E-04  0.10043969E-08
-0.56933288E-08  0.11830598E+01 -0.13326203E-09
-0.27230340E-08  0.33857108E-09  0.11000007E+01
 0.76846039E+00 -0.16112260E-04  0.81997308E-09
-0.16837559E-06  0.11830552E+01 -0.65462442E-09
-0.26486350E-08  0.47597147E-09  0.10999993E+01
 0.76846134E+00 -0.16327861E-04  0.81682691E-09
-0.16841779E-06  0.11830523E+01 -0.10771070E-08
-0.26486399E-08  0.16295660E-09  0.11000007E+01
 0.76846039E+00 -0.16112014E-04  0.81981764E-09
-0.17074087E-06  0.11830552E+01 -0.65461896E-09
-0.14173414E-08  0.57110976E-09  0.10999993E+01
 0.76846134E+00 -0.16327350E-04  0.81667462E-09
-0.17078305E-06  0.11830523E+01 -0.10770719E-08
-0.14173425E-08  0.75051157E-09  0.11000007E+01
 0.76846035E+00  0.16129787E-04  0.10487983E-08
-0.40687323E-07  0.11830552E+01 -0.18173218E-09
-0.41410922E-08  0.76924616E-12  0.10999993E+01
 0.76846130E+00  0.16314713E-04  0.12778760E-08
-0.40649635E-07  0.11830523E+01 -0.30183725E-09
-0.41410824E-08 -0.31226856E-09  0.11000007E+01
 0.76846035E+00  0.16130079E-04  0.10483498E-08
-0.41359644E-07  0.11830552E+01 -0.18170704E-09
-0.59977434E-09  0.42991549E-09  0.10999993E+01
 0.76846131E+00  0.16315238E-04  0.12774243E-08
-0.41321934E-07  0.11830523E+01 -0.30178189E-09
-0.59976238E-09  0.60929633E-09  0.11000007E+01
 0.76845119E+00 -0.14531285E-04  0.68853464E-09
-0.57734181E-06  0.11830761E+01 -0.50157268E-09
-0.28790225E-08 -0.11193151E-08  0.10999995E+01
 0.76845198E+00 -0.14681322E-04  0.49086987E-09
-0.57736952E-06  0.11830736E+01 -0.41932579E-09
-0.28790325E-08 -0.17181812E-09  0.11000006E+01
 0.76845119E+00 -0.14531812E-04  0.68822563E-09
-0.57688163E-06  0.11830761E+01 -0.50145026E-09
-0.12097522E-09  0.12993073E-08  0.10999995E+01
 0.76845198E+00 -0.14681164E-04  0.49055203E-09
